total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
0.0029217357,0.0029219949,308101120.0,2285718732.8,0.389,0.0035525615,1.06747e-05,400121753.0,571840958.0,3990490373.0,1e-09,0.0
0.003745815,0.0037461606,372424248.8888889,2638127104.0,0.669,0.0037905388,1.19897e-05,393443643.0,537307342.0,695668771.0,6.7e-09,0.0
0.0042702291,0.0042706467,436192987.4285714,2961719296.0,0.549,0.0043430637,1.24652e-05,479326110.0,694680177.0,760373190.0,1e-08,0.0
0.0043451454,0.0044044993,456531558.4,3056732979.2,0.583,0.0044861553,1.28464e-05,533591591.0,709735851.0,890755108.0,5.9e-09,0.0
0.0062929692,0.006293574,466131353.6,3111370752.0,0.9,0.006472028,2.07172e-05,422649191.0,715761658.0,953211268.0,9.4e-09,0.0
0.0026220705,0.0026223585,475542414.2222222,3086703274.6666665,0.698,0.0025750012,8.911e-06,397817234.0,573090186.0,811215597.0,4.7e-09,0.0
0.0047197269,0.0047201589,478417305.6,3101437132.8,0.708,0.0047665054,1.51037e-05,309350397.0,407389872.0,515069129.0,6.5e-09,0.0
0.0029217357,0.0029220309,480668876.8,3080455372.8,0.556,0.0029064674,9.6824e-06,308338121.0,474487663.0,503676155.0,4.4e-09,0.0
0.0032963172,0.0032966052,481044070.4,3096401510.4,0.679,0.0033900116,1.094e-05,388676968.0,484889002.0,615970302.0,4.6e-09,0.0
0.0048695595,0.0048700419,484517888.0,3103954944.0,0.81,0.0048113798,1.66923e-05,332025825.0,499034744.0,596994372.0,7.1e-09,0.0
0.0064428018,0.0064434354,485471846.4,3179489280.0,0.883,0.0066788961,2.02822e-05,492619503.0,606467841.0,798967782.0,9.3e-09,0.0
0.0053190573,0.0053195973,485734809.6,3176971468.8,0.772,0.0053366771,1.66465e-05,583132844.0,713279795.0,896571226.0,8.2e-09,0.0
0.0053939736,0.0054534284,486437273.6,3147597004.8,0.722,0.0055723015,1.72201e-05,422501516.0,619554162.0,931325608.0,7.3e-09,0.0
0.0041203965,0.0041208213,487784038.4,3118222540.8,0.772,0.0042324914,1.31615e-05,401898689.0,605371897.0,710694643.0,6.5e-09,0.0
0.0033712335,0.0033715647,488457420.8,3102276403.2,0.594,0.0034465774,1.13572e-05,387005189.0,498779944.0,695589838.0,5.2e-09,0.0
0.0043451454,0.0043455846,489186918.4,3088848076.8,0.762,0.0043918597,1.49354e-05,293906797.0,410598317.0,504351280.0,6.3e-09,0.0
0.0020976564,0.0020978436,489895936.0,3074580480.0,0.492,0.0021167954,7.1511e-06,206345952.0,490275633.0,708136296.0,2.8e-09,0.0
0.0055438062,0.0055443174,490357555.2,3123258163.2,0.901,0.0056060161,1.88825e-05,394281766.0,506366657.0,776861185.0,7.6e-09,0.0
0.0051692247,0.0051697215,491259084.8,3120740352.0,0.731,0.0051900529,1.61441e-05,409980003.0,591548079.0,702715534.0,7.9e-09,0.0
0.0057685551,0.0057691095,491489689.6,3174453657.6,0.768,0.0058556862,1.86541e-05,509319976.0,686846734.0,856367917.0,8.5e-09,0.0
0.0047197269,0.0047201733,491377049.6,3120740352.0,0.681,0.0046029878,1.50584e-05,478644234.0,587275334.0,687749116.0,7.1e-09,0.0
