total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
1.9179e-06,1.35e-08,1177615565,7735246848,0.16,0.00037561,1.8808e-06,0,0,0,0,0,1
1.9179e-06,1.35e-08,1074580275,6934967091,0.016,3.01196e-05,2.328e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,947312640,6089629696,0.015,6.36e-08,6.36e-08,0,0,0,0,0,1
1.7048e-06,1.2e-08,1324661555,8626218598,0.016,1.15274e-05,1.22e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,1201569382,7780409344,0.021,3.35888e-05,3.108e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,1201657037,7780584106.666667,0.017,2.64e-08,2.64e-08,0,0,0,0,0,1
1.9179e-06,1.35e-08,947720192,6089629696,0.013,1.14984e-05,1.604e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,820832665.6,5243977728,0.018,4.39698e-05,4.526e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,821046886.4,5243977728,0.012,3.96e-08,3.96e-08,0,0,0,0,0,1
1.9179e-06,1.35e-08,948285440,6089367552,0.019,6.6e-09,6.6e-09,0,0,0,0,0,1
1.9179e-06,1.35e-08,1075679232,6934932138.666667,0.016,2.4e-08,2.4e-08,0,0,0,0,0,1
1.9179e-06,1.35e-08,821581004.8,5243977728,0.012,1.98e-08,1.98e-08,0,0,0,0,0,1
1.7048e-06,1.2e-08,1075768115,6935019520,0.019,3.06e-08,3.06e-08,0,0,0,0,0,1
1.9179e-06,1.35e-08,821679718.4000001,5243977728,0.014,2.4e-08,2.4e-08,0,0,0,0,0,1
1.9179e-06,1.35e-08,1083953152,6965690778,0.045,0.000462527,1.6698e-06,0,0,0,0,0,1
1.9179e-06,3.6e-08,1294807450,8010570547,0.218,0.000391399,2.1816e-06,0,0,0,0,0,1
2.131e-06,1.5e-08,1052639642,5455314625.422222,0.28,0,0,0,0,0,0,0,1
1.2786e-06,9e-09,1160500838,6359621632,0.08,0,0,0,0,0,0,0,1
2.131e-06,3e-08,965870796.8,5461818163,0.025,5.7e-08,9.22e-08,0,0,0,0,0,1
1.7048e-06,1.395e-07,950163865.6,5427829146,0.033,4.434e-07,6.567e-07,48342052194,52405253173,52411450243,1.4e-09,0,1
1.7048e-06,1.2e-08,1197366477,7694389248,0.023,0.000153293,6.478e-07,0,0,0,0,0,1
1.9179e-06,1.35e-08,1185314757.4857144,7590305245.866666,0.045,0.00038237,1.5574e-06,0,0,0,0,0,1
1.9179e-06,1.35e-08,945794252.8,6062358528,0.021,0,0,0,0,0,0,0,1
4.262e-07,3e-09,550967250.4888889,3431703438.2222223,0.022,1.07752e-05,8.54e-08,0,0,0,0,0,0
