total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.002696987,0.002697246,739423027.2,3131996979,0.641,0.002717448,9.618e-06,301846199,405289986,670347203,1.8e-09,0,0
0.006143137,0.006143749,739466854.4,3232709427,0.898,0.006131741,2.06122e-05,510303403,787457737,1057845322,9.1e-09,0,0
0.003595982,0.003596299,739374284.8,3158014362,0.729,0.003609476,1.18766e-05,399587291,538026759,612471115,5.2e-09,0,0
0.004195313,0.004195752,739334963.2,3159692902,0.742,0.004243848,1.32966e-05,397375395,508075502,690232371,6.6e-09,0,0
0.003745815,0.003746168,739300966.4,3180674662,0.598,0.003802638,1.20584e-05,517044215,708189624,881700607,5e-09,0,0
0.002846819,0.002847071,751809331.2,3743884902,0.595,0.002972723,1.00192e-05,658153257,1151084036,1297609938,4e-09,0,0
0.001723075,0.001795299,751784755.2,3744724173,0.901,0.001811895,6.3664e-06,911409570,1213672216,3415159211,2.7e-09,0,1
0.002547154,0.002547399,751842508.8,3753116877,0.898,0.00257867,8.9391e-06,893952290,1191553834,1612397763,4e-09,0,1
0.001872908,0.00187308,752012902.4,3741367091,0.898,0.001907322,6.098e-06,850465051,1190516687,1297630250,2.6e-09,0,1
0.002846819,0.002847093,751992422.4,3754795418,0.9,0.002826589,8.7638e-06,804816448,1094995505,2700523012,4e-09,0,1
0.002247489,0.002247719,751924428.8,3770741555,0.899,0.002257855,7.5466e-06,905285853,1310826196,2776131890,3.2e-09,0,1
0.001797991,0.001873059,751932211.2,3762348851,0.898,0.001922683,6.1114e-06,1152079998,1417506970,3602388252,2.4e-09,0,1
0.00202274,0.002022963,751943270.4,3766545203,0.903,0.002033262,6.7746e-06,1094625907,1389442901,1485372694,3.5e-09,0,1
0.002397322,0.00239753,751866265.6,3748920525,0.899,0.002428229,7.6222e-06,897929492,1114309825,1512407350,3.3e-09,0,1
0.000824079,0.000824187,751798681.6,3718706790,0.898,0.000841257,3.0208e-06,795644071,1670676150,2397984001,1.6e-09,0,1
0.002172573,0.002172767,751797862.4,3763188122,0.9,0.002222414,7.627e-06,1047739115,1475498054,1517595127,2.8e-09,0,1
0.002547154,0.002547377,751840870.4,3759831040,0.899,0.002678061,9.0564e-06,910086862,1104291214,2889185044,3.3e-09,0,1
0.00202274,0.002022906,751785984,3743045632,0.901,0.002063167,7.1482e-06,815229942,1164359304,3500974623,2.8e-09,0,1
0.00202274,0.002022963,751996928,3749759795,0.901,0.002057832,7.2769e-06,798763684,997504424,1585524539,3.5e-09,0,1
0.002172573,0.002172774,752002662.4,3756473958,0.901,0.00221649,7.5066e-06,705444876,1069570243,3602590019,3.1e-09,0,1
0.002622071,0.002622315,751984230.4,3774937907,0.901,0.002676633,9.1368e-06,805679948,1156355463,1588913314,3.9e-09,0,1
0.001723075,0.001782249,751925248,3738010010,0.9,0.001875489,6.8976e-06,981295299,1187657113,1478181888,3.3e-09,0,1
