total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
0.0095738569,0.0095223479,470049938.2857143,1766572032.0,0.609,0.0144598137,4.19812e-05,309635772.0,481575210.0,622613927.0,6.5e-09,0.0
0.0137200154,0.0136557835,469131264.0,1777482547.2,0.899,0.0138425786,4.17898e-05,359674497.0,552072802.0,668025974.0,1.99e-08,0.0
0.0138707848,0.0138721168,474903347.2,1767411302.4,0.901,0.014054146,4.35476e-05,329867127.0,532367670.0,701378746.0,2.09e-08,0.0
0.0136446307,0.0136459775,475392000.0,1765732761.6,0.9,0.0139392484,4.13542e-05,317933478.0,512230951.0,690835266.0,2e-08,0.0
0.0137200154,0.0136459479,475425587.2,1770768384.0,0.898,0.0139317091,4.46848e-05,338772001.0,503417364.0,650280443.0,1.98e-08,0.0
0.0139461695,0.0138885283,474343833.6,1773286195.2,0.9,0.014097199,4.56615e-05,354606119.0,523261447.0,663935257.0,2.03e-08,0.0
0.0134938613,0.013478774,473440256.0,1776643276.8,0.899,0.0122577792,3.78509e-05,371797959.0,566393407.0,684366735.0,1.99e-08,0.0
0.0133430919,0.0132166423,474332364.8,1762375680.0,0.9,0.0140640323,4.17431e-05,306831786.0,490604666.0,685035171.0,2e-08,0.0
0.0134938613,0.0134952155,475361689.6,1762375680.0,0.899,0.0139378674,4.2728e-05,346165101.0,464280009.0,596072834.0,1.99e-08,0.0
0.0132677072,0.0133738782,469647769.6,1775804006.4,0.898,0.0137425391,4.23266e-05,353486430.0,622520494.0,729486270.0,2e-08,0.0
0.0140215542,0.013963935,474966835.2,1754822246.4,0.9,0.0141104365,4.06128e-05,307645221.0,453164147.0,592680895.0,2.01e-08,0.0
0.0136446307,0.0136459553,468609843.2,1767411302.4,0.899,0.0141227028,4.50672e-05,316827320.0,475986044.0,668796098.0,2e-08,0.0
0.0133430919,0.0131739421,475876147.2,1766572032.0,0.899,0.0134620339,3.84299e-05,346226205.0,514967525.0,626319094.0,1.98e-08,0.0
0.0137200154,0.0139703164,474423296.0,1772611584.0,0.896,0.0138291432,4.1117e-05,361422160.0,566186760.0,701177333.0,1.99e-08,0.0
0.0138707848,0.0138721094,473443123.2,1773560627.2,0.9,0.0139288933,4.28526e-05,383375941.0,597941660.0,694137896.0,1.96e-08,0.0
0.0137954001,0.0137967099,477228236.8,1765167923.2,0.901,0.0138260837,4.37441e-05,301611924.0,549150933.0,691691539.0,2.06e-08,0.0
0.0134938613,0.0133477509,472865587.2,1766846464.0,0.9,0.0137432839,4.69485e-05,379821069.0,595624789.0,713427439.0,2.03e-08,0.0
0.0139461695,0.0139475089,476259942.4,1764328652.8,0.899,0.0139473948,4.21973e-05,323912830.0,562332109.0,678117451.0,1.99e-08,0.0
0.0136446307,0.0135935437,476005171.2,1766846464.0,0.899,0.0140728305,4.10819e-05,341991479.0,581219404.0,689320789.0,2e-08,0.0
0.013569246,0.013518174,473965363.2,1765167923.2,0.898,0.0138833272,4.14025e-05,308234767.0,497099104.0,706335223.0,2.02e-08,0.0
0.0136446307,0.0136459997,475549286.4,1756775219.2,0.9,0.0140547633,4.08246e-05,329442030.0,485623390.0,575435029.0,2.02e-08,0.0
0.0131169378,0.0132427478,477387161.6,1769364275.2,0.899,0.0136588101,3.90708e-05,345902971.0,515750980.0,682205394.0,1.98e-08,0.0
0.0134184766,0.0133542746,474440499.2,1772721356.8,0.899,0.0135250929,4.11175e-05,386502268.0,581547185.0,747558847.0,1.98e-08,0.0
0.0136446307,0.0137868522,472039833.6,1768525004.8,0.899,0.0139815426,4.08514e-05,321487389.0,507663245.0,666712199.0,1.98e-08,0.0
0.0138707848,0.0138197276,474819788.8,1763489382.4,0.9,0.014108476,4.77654e-05,344335411.0,500356003.0,635227185.0,2.05e-08,0.0
0.0133430919,0.0133443795,478227660.8,1773560627.2,0.898,0.0137635923,4.88653e-05,318020123.0,559859936.0,663344749.0,1.95e-08,0.0
0.0131923225,0.0131936915,482744729.6,1770203545.6,0.899,0.0138798641,4.93716e-05,348316108.0,544534495.0,694134979.0,2.06e-08,0.0
0.0139461695,0.0138426549,482520678.4,1766007193.6,0.9,0.0141543935,5.0788e-05,330387717.0,513332795.0,642252794.0,1.96e-08,0.0
0.0138707848,0.0138754287,482390425.6,1771882086.4,0.901,0.0142144917,5.27284e-05,328039786.0,487811881.0,613646088.0,2.1e-08,0.0
0.0137200154,0.0136689129,482003763.2,1775239168.0,0.899,0.0141703176,4.97997e-05,331989599.0,507080689.0,714990693.0,1.96e-08,0.0
0.0142477083,0.0142490995,486854246.4,1764328652.8,0.898,0.0143641618,5.46498e-05,302229482.0,479524904.0,591712695.0,2.12e-08,0.0
0.0134184766,0.0134787662,485782323.2,1770203545.6,0.899,0.0137528232,5.1098e-05,325122796.0,502106968.0,649636295.0,1.97e-08,0.0
0.0136446307,0.0136459997,483895705.6,1763489382.4,0.898,0.0141575068,4.93294e-05,331897672.0,537494934.0,665614246.0,2.04e-08,0.0
0.0134184766,0.0134951637,484290560.0,1763489382.4,0.899,0.0140464608,4.8224e-05,289697136.0,521065748.0,702077233.0,2e-08,0.0
0.0139461695,0.01400646,486148915.2,1768525004.8,0.899,0.0143206712,5.02596e-05,314410644.0,551892799.0,603149570.0,2.04e-08,0.0
0.0140969389,0.0140983005,492837273.6,1776078438.4,0.898,0.0143185574,4.92846e-05,358151057.0,537874527.0,704551605.0,2.09e-08,0.0
0.0137200154,0.0137213918,492267110.4,1763489382.4,0.9,0.0144895657,4.77991e-05,332240906.0,503535126.0,600241622.0,2.05e-08,0.0
0.0138707848,0.0139442261,494376140.8,1766007193.6,0.898,0.0144252887,5.14021e-05,295865001.0,497877247.0,680682149.0,2.07e-08,0.0
0.0137954001,0.0138523637,491134976.0,1771042816.0,0.898,0.0141306358,5.14466e-05,329625815.0,582519325.0,666086556.0,1.94e-08,0.0
0.0137200154,0.0136623705,492680806.4,1770203545.6,0.899,0.0139286312,4.892e-05,335262399.0,589220016.0,722794871.0,2.07e-08,0.0
0.0139461695,0.014006504,494303641.6,1766846464.0,0.9,0.0143654801,4.98515e-05,346629994.0,491561907.0,576246326.0,2.05e-08,0.0
0.0138707848,0.0137443355,492650496.0,1776917708.8,0.901,0.0138047039,4.83936e-05,374771126.0,600074015.0,680532602.0,1.97e-08,0.0
0.0136446307,0.0136459849,493271859.2,1771882086.4,0.899,0.0138654409,5.11291e-05,396871017.0,632067607.0,740240506.0,2e-08,0.0
0.0139461695,0.0139475385,495566028.8,1771882086.4,0.899,0.0141620259,5.30105e-05,341061889.0,585218630.0,673450950.0,2.04e-08,0.0
0.0134184766,0.0134001472,496730112.0,1768525004.8,0.9,0.0134955066,4.53144e-05,352659255.0,530802905.0,621303695.0,1.97e-08,0.0
0.013569246,0.0134296443,500122009.6,1762650112.0,0.897,0.013771092,4.92601e-05,301805734.0,530136993.0,760880775.0,1.92e-08,0.0
0.0137954001,0.0137377965,500235878.4,1773560627.2,0.9,0.0138254272,4.93335e-05,317826281.0,620692867.0,719455974.0,2.02e-08,0.0
0.0137954001,0.0137967469,499861913.6,1775239168.0,0.9,0.0140580818,5.37211e-05,338053064.0,606624271.0,684888752.0,2.04e-08,0.0
0.0136446307,0.0135705928,498601574.4,1769364275.2,0.899,0.0139288154,4.96222e-05,305685136.0,522005756.0,608537421.0,1.97e-08,0.0
0.0137200154,0.0138557346,497856102.4,1781114060.8,0.899,0.0139653697,4.78763e-05,407665233.0,618759710.0,691690005.0,1.98e-08,0.0
0.0138707848,0.0138721908,504487116.8,1765167923.2,0.899,0.0142418691,5.12377e-05,338099246.0,585108383.0,669104250.0,2.09e-08,0.0
0.0134938613,0.0134952525,500991590.4,1773560627.2,0.9,0.0141587833,5.10382e-05,385985675.0,616293421.0,738470069.0,2.01e-08,0.0
0.0137954001,0.013862277,498637619.2,1771042816.0,0.898,0.0140983804,5.07063e-05,330960764.0,487300115.0,604682060.0,2.02e-08,0.0
0.0139461695,0.0139474941,494392524.8,1769364275.2,0.9,0.0142046242,4.98714e-05,320207424.0,527686202.0,636429495.0,2.02e-08,0.0
0.0136446307,0.013698389,493331660.8,1771882086.4,0.899,0.01448674,5.18066e-05,378752569.0,548622288.0,702173277.0,2.06e-08,0.0
0.0134938613,0.013426351,493407027.2,1760132300.8,0.9,0.0138098189,4.86064e-05,337612393.0,528458518.0,717454845.0,2.02e-08,0.0
0.013569246,0.0135705706,499366707.2,1771042816.0,0.899,0.0135342227,4.60822e-05,328899154.0,559713243.0,677256979.0,1.94e-08,0.0
0.0131169378,0.0131182772,498182144.0,1766007193.6,0.9,0.0134806898,4.5747e-05,315894361.0,528960306.0,676415336.0,1.99e-08,0.0
0.013569246,0.0135705854,499945062.4,1761810841.6,0.898,0.0137139194,4.72519e-05,335339784.0,501824234.0,677194326.0,1.97e-08,0.0
0.0130415531,0.0131182032,497446912.0,1769364275.2,0.899,0.0132868315,4.56507e-05,316413824.0,506108039.0,711241976.0,1.93e-08,0.0
0.013569246,0.0136950557,495315353.6,1769364275.2,0.9,0.0139718788,4.88902e-05,384321481.0,561043330.0,676966767.0,1.98e-08,0.0
0.0138707848,0.0138721168,491382374.4,1760971571.2,0.9,0.014056159,4.98933e-05,303409275.0,416518440.0,575374268.0,2e-08,0.0
0.0137954001,0.0137967395,489281126.4,1768525004.8,0.9,0.0141777984,4.86324e-05,379410252.0,551433332.0,674377570.0,2.01e-08,0.0
0.0137200154,0.0136558429,489447424.0,1781114060.8,0.899,0.0141442372,5.03828e-05,396454021.0,629719002.0,713566499.0,2.02e-08,0.0
0.0136446307,0.0136459331,489807052.8,1775239168.0,0.9,0.0133211207,4.54332e-05,348761960.0,506154386.0,622710825.0,1.95e-08,0.0
0.0132677072,0.0132690318,494097203.2,1773560627.2,0.899,0.0135652712,4.73492e-05,334223913.0,567042075.0,674628102.0,1.99e-08,0.0
0.013569246,0.0135738899,490798694.4,1772721356.8,0.899,0.013642634,4.76118e-05,323679415.0,475351499.0,652103782.0,1.98e-08,0.0
0.0139461695,0.0138098728,489560064.0,1776078438.4,0.9,0.0137854695,4.56381e-05,392143031.0,591750555.0,701687365.0,1.96e-08,0.0
0.0141723236,0.0141737148,494396620.8,1766007193.6,0.899,0.0142127506,4.82622e-05,319134914.0,553078812.0,740705255.0,2.05e-08,0.0
0.0134938613,0.0134361757,495760179.2,1773560627.2,0.899,0.0134657863,4.65265e-05,361382173.0,621012958.0,717250820.0,1.98e-08,0.0
0.0139461695,0.0138884989,494994227.2,1766007193.6,0.899,0.0138637498,5.09202e-05,318704416.0,548193947.0,667438073.0,1.95e-08,0.0
0.0134184766,0.0133640179,500378009.6,1775239168.0,0.898,0.0138324379,4.76117e-05,332526843.0,548504722.0,759594902.0,2.01e-08,0.0
0.0134938613,0.0135672737,501352448.0,1768525004.8,0.899,0.0139551405,4.91499e-05,366222300.0,562959828.0,659185011.0,2.06e-08,0.0
0.0136446307,0.013570578,499223347.2,1768525004.8,0.9,0.0136289085,4.86943e-05,318115082.0,542819684.0,695788338.0,2e-08,0.0
0.0137954001,0.0136329355,499895910.4,1773560627.2,0.899,0.0135974425,4.78465e-05,353667225.0,560797118.0,708390831.0,2.01e-08,0.0
0.0139461695,0.0140720378,503473766.4,1768525004.8,0.9,0.014181111,5.02907e-05,343581977.0,560077861.0,717209146.0,2.02e-08,0.0
0.0140215542,0.0139574375,503550771.2,1766846464.0,0.9,0.014689261,5.19019e-05,314358091.0,549733858.0,725807153.0,2.09e-08,0.0
0.0132677072,0.01325259,496361062.4,1771882086.4,0.899,0.0135793028,4.97937e-05,350252619.0,560649820.0,707765387.0,1.96e-08,0.0
0.0137200154,0.0137213326,498343936.0,1773560627.2,0.899,0.0137626347,4.92272e-05,362636765.0,547587496.0,701540049.0,1.99e-08,0.0
0.013569246,0.0135706076,502013952.0,1772721356.8,0.899,0.0138015709,4.90494e-05,344294824.0,589843038.0,776094302.0,2.02e-08,0.0
0.0121369367,0.0120890467,496534732.8,1781114060.8,0.828,0.0124769739,4.67109e-05,387338631.0,617524891.0,698663975.0,1.81e-08,0.0
