total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
0.0,0.0,391913472.0,938866688.0,0.005,0.0001502982,7.978e-07,0.0,0.0,0.0,0.0,0.0
1e-10,1.5e-08,450044723.2,1216255590.4,0.055,5.28e-08,7.48e-08,3548097851.0,3553230061.0,3553230061.0,2e-10,0.0
0.0,6e-08,488340684.8,1561266585.6,0.222,0.0006029554,3.1442e-06,1158548979.0,1238849306.0,1248553178.0,8e-10,0.0
0.0,3e-08,487598080.0,1621136998.4,0.104,0.0003007662,1.849e-06,236880256.0,277675798.0,277675798.0,4e-10,0.0
0.0,0.0,485814272.0,1620717568.0,0.0,1.12e-08,4.2e-09,0.0,0.0,0.0,0.0,0.0
0.0,1.5e-08,492392448.0,1620796211.2,0.1,0.0003006474,1.53e-06,486074564.0,506682795.0,506682795.0,4e-10,0.0
0.0,0.0,492412928.0,1621241856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.5e-08,496115712.0,1624126668.8,0.273,0.0007518002,4.0762e-06,717661245.0,849598334.0,852911393.0,1e-09,0.0
0.0,4.5e-08,496338124.8,1623837900.8,0.161,0.0004509014,2.4227e-06,693532483.0,763323789.0,763944750.0,6e-10,0.0
0.0,0.0,515338240.0,1622290432.0,0.0,1.4e-08,7e-09,0.0,0.0,0.0,0.0,0.0
0.0,3e-08,517849088.0,1622290432.0,0.109,0.0003006012,1.816e-06,252070862.0,276408596.0,276408596.0,4e-10,0.0
0.0,4.5e-08,521416704.0,1625175244.8,0.167,0.0004509358,2.6118e-06,750728148.0,877013489.0,884401599.0,6e-10,0.0
0.0,5.25e-08,523584716.8,1622788505.6,0.198,0.0006014148,3.5286e-06,405016643.0,557498060.0,584844169.0,8e-10,0.0
0.0,2.25e-08,526317977.6,1622552576.0,0.099,0.0003006672,1.7786e-06,280445038.0,733689271.0,752003825.0,6e-10,0.0
0.0,5.25e-08,519295795.2,1624021401.6,0.177,0.0003014314,1.7446e-06,623791439.0,754822647.0,759464312.0,8e-10,0.0
0.0,2.25e-08,525151436.8,1629371596.8,0.127,0.0006020728,3.3495e-06,911761396.0,1147598146.0,1153518242.0,7e-10,0.0
0.0,0.0,527077376.0,1623339008.0,0.0,0.0,0.0,1049109072.0,1049109072.0,1049109072.0,1e-10,0.0
0.0,3e-08,526408908.8,1623024435.2,0.107,0.0003007006,1.9084e-06,233337854.0,291121110.0,291121110.0,4e-10,0.0
0.0,0.0,523882496.0,1622552576.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3e-08,527547596.8,1622552576.0,0.111,0.000300725,1.7842e-06,497690216.0,571487107.0,571487107.0,4e-10,0.0
0.0,0.0,528445440.0,1622552576.0,0.0,4.2e-09,4.2e-09,0.0,0.0,0.0,0.0,0.0
0.0,7.5e-08,534533734.4,1627771699.2,0.264,0.0007524652,4.2508e-06,709633874.0,822138492.0,853268876.0,1e-09,0.0
