total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.006633854,0.00663452,683909939.2,1850980762,0.4,0.013568862,7.16469e-05,296388930,540671204,669814365,4.7e-09,0,0
0.015152325,0.015153871,670552473.6,1893783552,0.879,0.015529081,8.71433e-05,418010935,691542683,768023741,2.28e-08,0,0
0.013720015,0.01405554,679555481.6,1889587200,0.842,0.014260216,8.14692e-05,393649100,694288003,737723872,2.08e-08,0,0
0.015604633,0.015606098,671847628.8,1878676685,0.894,0.015812509,8.52872e-05,305081031,595756742,730695593,2.2e-08,0,0
0.01507694,0.015078457,673514291.2,1871962522,0.899,0.015263583,8.16456e-05,289142535,552519116,723461501,2.26e-08,0,0
0.014247708,0.014308176,677138022.4,1872801792,0.887,0.01466262,8.16915e-05,339140083,647019942,712991050,2.22e-08,0,0
0.015001555,0.015003065,681363865.6,1856855654,0.899,0.015347261,8.01946e-05,289698928,463067575,666800849,2.18e-08,0,0
0.014850786,0.014852236,671089868.8,1868605440,0.89,0.014929273,7.98441e-05,307591517,664200905,786971713,2.28e-08,0,0
0.006784623,0.006785267,679398604.8,2443565466,0.67,0.006824594,3.73845e-05,706854608,1459842459,1855387734,1e-08,0,1
0.005050775,0.005051226,675081420.8,2430950195,0.897,0.005050791,2.69184e-05,1001991535,1510817136,1960007061,6.3e-09,0,1
0.00512616,0.005126655,673590476.8,2418125210,0.901,0.005252619,2.84913e-05,775065567,1331729024,1622757216,8.2e-09,0,1
0.005201544,0.005126641,688490086.4,2433232077,0.897,0.00532032,2.73291e-05,996174515,1710873083,1919310227,6.8e-09,0,1
0.005050775,0.0050513,704130662.4,2429035725,0.902,0.005003359,2.67799e-05,815793283,1627107663,1747711262,7.7e-09,0,1
0.005050775,0.005051278,698920960,2424000102,0.902,0.005147254,2.69575e-05,782262735,1300238024,1805434515,7.6e-09,0,1
0.004523082,0.004575968,690039193.6,2427357184,0.899,0.004676302,2.48877e-05,973698393,1489000337,1859786125,6.8e-09,0,1
0.004372313,0.004372801,698417971.2,2427357184,0.901,0.004598077,2.60575e-05,1013340351,1583622017,1775201613,7.1e-09,0,1
0.004673851,0.004749717,683101388.8,2429035725,0.901,0.004898724,2.60244e-05,1099747978,1494319259,1903781337,7e-09,0,1
