total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns
0.0086692405,0.0086700545,462348970.6666667,1771913216.0,0.507,0.0152509505,5.01348e-05,293997487.0,415357549.0,550488929.0,3.3e-09,0.0
0.0136446307,0.0138752896,456068300.8,1779038208.0,0.855,0.0144369122,5.13261e-05,322310602.0,625482621.0,799975393.0,2.04e-08,0.0
0.0119861673,0.0119872551,438314188.8,1782605004.8,0.745,0.0122392991,4.56345e-05,378884367.0,728985636.0,835906188.0,1.69e-08,0.0
0.0132677072,0.0133870512,439455744.0,1771746918.4,0.869,0.0138672406,4.57437e-05,317667961.0,754986931.0,865542031.0,2.14e-08,0.0
0.0139461695,0.0139705487,460114739.2,1768389836.8,0.89,0.0143159947,4.88297e-05,320196177.0,611938238.0,711315913.0,2.07e-08,0.0
0.014323093,0.0143900408,459739136.0,1772586188.8,0.899,0.0146275707,4.91334e-05,315008325.0,499022792.0,566457150.0,2.06e-08,0.0
0.0134184766,0.0134852795,464595626.6666667,1768576341.3333333,0.81,0.0135927985,4.25424e-05,305541946.0,468833899.0,667239194.0,2.13e-08,0.0
0.0140969389,0.0140983375,455697203.2,1773425459.2,0.873,0.0143278285,4.72509e-05,355338785.0,519605972.0,622921254.0,2.12e-08,0.0
0.0151523247,0.015271744,468166656.0,1775261286.4,0.899,0.0154935201,5.06473e-05,320922735.0,500302875.0,656487895.0,2.25e-08,0.0
0.015830787,0.0157568971,466000281.6,1767812710.4,0.899,0.015985338,5.2488e-05,283839525.0,482043538.0,563426233.0,2.25e-08,0.0
0.0159061717,0.015242667,458173235.2,1766134169.6,0.897,0.0154205725,5.18132e-05,334804098.0,530299815.0,751669252.0,2.26e-08,0.0
0.0157554023,0.0157569859,466948915.2,1760259276.8,0.899,0.0161955627,5.07352e-05,314988434.0,446521591.0,627588671.0,2.35e-08,0.0
0.0152277094,0.0151636815,468030668.8,1771169792.0,0.9,0.0153737085,4.89679e-05,303936315.0,540743549.0,704106440.0,2.22e-08,0.0
0.0152277094,0.0152292264,465845043.2,1764455628.8,0.899,0.0155557357,5.40503e-05,258310429.0,494442734.0,594862973.0,2.26e-08,0.0
0.0147754012,0.0147179082,464986521.6,1771169792.0,0.899,0.0149783073,5.86189e-05,257689196.0,454076212.0,618224451.0,2.19e-08,0.0
0.0157554023,0.0157569489,467322060.8,1772848332.8,0.893,0.0159397916,6.58051e-05,295816161.0,526462468.0,696714003.0,2.32e-08,0.0
0.0149261706,0.0149800037,451400089.6,1788006809.6,0.871,0.0151032321,6.16013e-05,338914073.0,789697294.0,848722464.0,2.25e-08,0.0
0.0143984777,0.0144130276,476289024.0,1764713676.8,0.899,0.0148891706,5.8506e-05,304766206.0,449647760.0,617830557.0,2.13e-08,0.0
