total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0,0,585617408,1892069376,0,0,0,0,0,0,0,0,0
0,3.75e-08,564681523.2,1891754803,0.123,0.000375893,2.4218e-06,209356928,267869436,267869436,5e-10,0,0
0,0,552833024,1891545088,0.001,0,0,0,0,0,0,0,0
0,7.5e-08,570534707.2,1898704896,0.261,0.000751811,4.4674e-06,721700047,803486879,812602377,1e-09,0,0
0,3e-08,572309913.6,1891990733,0.104,0.000301286,1.7182e-06,483721085,509503341,509503341,4e-10,0,0
0,0,561782784,1891807232,0,0,0,0,0,0,0,0,0
0,3.75e-08,566111436.8,1891440230,0.123,0.000375821,2.4086e-06,214067050,274491039,274491039,5e-10,0,0
0,0,566554624,1891282944,0,0,0,0,0,0,0,0,0
0,6e-08,579194470.4,1898390323,0.214,0.000601948,3.4538e-06,965885547,1070938086,1092530666,8e-10,0,0
0,4.5e-08,569867059.2,1892987699,0.153,0.000451485,2.4282e-06,698876078,859213287,874660519,6e-10,0,0
0,4.5e-08,571271987.2,1891282944,0.155,0.000452225,2.865e-06,472785408,542337204,545248152,6e-10,0,0
0,7.5e-09,582314393.6,2467082240,0.401,7.52638e-05,4.882e-07,1586250217,1586250217,1586250217,1e-10,0,0
0,0,584286208,2467082240,0.898,0,0,0,0,0,0,0,1
0,0,584998912,2467082240,0.898,0.000152008,7.126e-07,0,0,0,0,0,1
0,3.75e-08,594045747.2,2478097203,0.899,1.362e-07,1.912e-07,2202857625,2813322458,2813322458,5e-10,0,1
0,1.5e-08,589989068.8,2467423027,0.901,0.000151981,9.128e-07,1849269877,1905559644,1905559644,2e-10,0,1
0,7.5e-09,583544012.8,2467265741,0.898,7.51668e-05,3.484e-07,1473580424,1473580424,1473580424,1e-10,0,1
0,0,577380352,2467082240,0.9,0,0,0,0,0,0,0,1
0,7.5e-09,584530329.6,2472380006,0.9,0.000378814,2.1684e-06,1825678868,1825678868,1825678868,1e-10,0,1
0,2.25e-08,571839692.8,2472851866,0.901,8.34e-08,1.296e-07,2005772627,2101611533,2101611533,4e-10,0,1
0,1.5e-08,571978137.6,2467606528,0.9,5.28e-08,7.48e-08,2100566049,2101093653,2101093653,2e-10,0,1
0,7.5e-09,564713472,2467606528,0.899,7.57902e-05,5.104e-07,1616062553,1616062553,1616062553,1e-10,0,1
0,0,561868800,2467606528,0.901,0,0,0,0,0,0,0,1
0,2.25e-08,576766361.6,2478097203,0.9,0.000379794,2.2852e-06,2110907719,2283342557,2283342557,3e-10,0,1
0,2.25e-08,576804864,2471487898,0.898,0.000227155,1.3865e-06,2186930054,2536354621,2536354621,5e-10,0,1
0,1.5e-08,579085926.4,2468130816,0.902,0.000152042,7.423e-07,1570442729,1624187952,1624187952,2e-10,0,1
0,0,577560576,2468130816,0.9,0,0,0,0,0,0,0,1
0,7.5e-09,578458419.2,2468130816,0.901,7.59468e-05,4.366e-07,1524235922,1524235922,1524235922,1e-10,0,1
0,0,574148608,2468130816,0.897,0,0,0,0,0,0,0,1
0,3.75e-08,593575526.4,2479486976,0.902,0.000377846,2.2142e-06,2305252222,2418054724,2418054724,5e-10,0,1
0,1.5e-08,587239833.6,2468392960,0.901,0.000151268,9.776e-07,1732195145,1785672650,1785672650,2e-10,0,1
0,0,588992512,2468392960,0.4,0,0,0,0,0,0,0,0
0,3.75e-08,576617676.8,1892174234,0.125,0.000375887,2.5802e-06,194261145,268894517,268894517,5e-10,0,0
0,0,575594496,1892069376,0,0,0,0,0,0,0,0,0
0,6.75e-08,578365030.4,1897445786,0.228,0.000676388,3.7374e-06,980495260,1196370550,1199269068,9e-10,0,0
0,3e-08,566856908.8,1892331520,0.103,0.000301207,1.8436e-06,478773169,495492432,495492432,4e-10,0,0
0,0,562884608,1892331520,0,0,0,0,0,0,0,0,0
0,2.25e-08,563902464,1892331520,0.074,0.000150347,9.586e-07,248094596,267959873,267959873,5e-10,0,0
0,0,562683904,1892331520,0,0,0,0,0,0,0,0,0
0,8.25e-08,581896192,1901248512,0.317,0.001052509,5.441e-06,790302301,996789615,999072300,1.1e-09,0,0
0,0,576744652.8,1892593664,0.03,0.00015032,8.134e-07,695121375,713490841,713490841,3e-10,0,0
0,7.5e-09,562502860.8,1892331520,0.004,2.64e-08,3.74e-08,457728681,516036568,516036568,5e-10,0,0
0,3.75e-08,563334758.4,1892331520,0.127,0.000375867,2.3624e-06,214018566,267674110,267674110,5e-10,0,0
