total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.00753847,0.007539284,564361898.6666667,1852172288,0.492,0.013817748,5.25116e-05,415763317,639687580,757430840,4.3e-09,0,0
0.013493861,0.013495171,560510566.4,1841095475,0.899,0.01381214,4.8317e-05,331247750,571783827,690679702,2e-08,0,0
0.013644631,0.013469049,554185523.2,1849586483,0.899,0.013702885,5.15902e-05,329707940,579303127,733081936,1.93e-08,0,0
0.013267707,0.013341097,545955020.8,1840354509,0.899,0.013608496,4.65072e-05,381763059,618014929,745138830,2.01e-08,0,0
0.013720015,0.013583777,553561292.8,1832801075,0.899,0.013888173,4.59926e-05,332898884,563624983,729200080,2.02e-08,0,0
0.013418477,0.013472191,556504678.4,1842033050,0.897,0.013738197,4.44451e-05,368411879,581731298,692692332,2.03e-08,0,0
0.013569246,0.013505041,553462988.8,1836997427,0.899,0.013677322,4.98159e-05,335149260,546962225,692846738,2e-08,0,0
0.014021554,0.013970541,557822361.6,1828604723,0.899,0.014367916,5.04944e-05,300772842,476291387,582768816,2.07e-08,0,0
0.012740014,0.012954319,546967142.4,1842872320,0.897,0.013382757,4.7974e-05,359193095,536097142,780523358,1.96e-08,0,0
0.013418477,0.013426355,552744960,1843711590,0.9,0.013760293,4.7764e-05,386366086,614504591,704463319,1.99e-08,0,0
0.0137954,0.013744312,553880780.8,1837836698,0.899,0.013985999,4.87845e-05,308952069,498267556,650390472,2.01e-08,0,0
0.013870785,0.013806668,568667340.8,1836997427,0.9,0.014082262,4.82321e-05,334127301,510286176,675958554,1.99e-08,0,0
0.013644631,0.013721347,552486912,1841193779,0.891,0.013963234,4.90064e-05,383198177,599502538,643210998,2.02e-08,0,0
0.013644631,0.013711519,547970252.8,1833640346,0.9,0.014512828,5.34463e-05,311427777,522275657,838095142,2.06e-08,0,0
0.013493861,0.013636056,580314316.8,2086161203,0.901,0.013725911,5.44122e-05,601692413,3319738783,4199313829,1.89e-08,0,1
0.013569246,0.013495179,565611724.8,1888281395,0.899,0.013749116,5.51834e-05,405950056,1276256246,1837935741,1.99e-08,0,1
0.013870785,0.013806616,580144332.8,1898051174,0.9,0.01399101,5.37026e-05,389831875,1597657060,1865116427,2.08e-08,0,1
0.012966168,0.013042826,593397350.4,1922390016,0.9,0.013339002,5.22742e-05,353865090,2340176921,2518821016,1.86e-08,0,1
0.013720015,0.01358044,582818201.6,1843066061,0.899,0.013749627,5.23693e-05,365984388,598902360,733755169,2.01e-08,0,0
0.013418477,0.013272359,587838259.2,1840626893,0.898,0.013030124,4.64709e-05,319824302,499537500,702640251,2.02e-08,0,0
0.013644631,0.013763905,595272908.8,1834987930,0.9,0.014019964,5.13072e-05,322815788,441787503,488294706,1.97e-08,0,0
0.013569246,0.013623049,581978931.2,1841702093,0.9,0.014051805,5.24631e-05,311612706,550768820,692008493,2.03e-08,0,0
0.013041553,0.013154217,588728320,1846737715,0.898,0.013406279,4.94646e-05,376212369,589378442,737599096,1.96e-08,0,0
0.013493861,0.013547553,594749440,1837505741,0.899,0.013638672,5.04245e-05,361387361,580277126,780137578,2.01e-08,0,0
0.013870785,0.013872109,597163622.4,1829113037,0.899,0.014103918,5.33765e-05,282954033,497786431,625331442,1.99e-08,0,0
0.013343092,0.013344424,590659584,1843380634,0.9,0.013650194,5.05788e-05,343997651,517987640,586395357,2.05e-08,0,0
0.013870785,0.013708189,601432064,1836666470,0.9,0.013902814,4.89167e-05,307499040,495804768,661262614,1.97e-08,0,0
0.0137954,0.013796754,598650880,1834148659,0.898,0.014064164,5.32816e-05,291021718,437488126,561847123,2.03e-08,0,0
0.013343092,0.013357535,585467084.8,1834148659,0.906,0.013617655,4.85868e-05,340953586,513851725,640810453,1.95e-08,0,0
0.013720015,0.013780328,583202406.4,1844219904,0.901,0.014104666,5.01892e-05,360828682,544330262,677401152,2.02e-08,0,0
0.014021554,0.014022901,593201971.2,1835827200,0.901,0.014151118,5.19754e-05,318377058,530731941,618941961,2.03e-08,0,0
0.01394617,0.013947509,585265561.6,1843380634,0.898,0.014342974,5.12223e-05,324709120,581192722,694574986,2.02e-08,0,0
0.013418477,0.013400177,589746995.2,1835827200,0.897,0.013727188,4.83402e-05,327014237,535092296,647433019,2.02e-08,0,0
0.013720015,0.013649253,595534233.6,1840023552,0.9,0.013786744,5.10533e-05,338441647,584189992,661583019,1.93e-08,0,0
0.013720015,0.013780305,591848652.8,1839184282,0.899,0.01402403,5.18334e-05,318893502,597408366,776963418,2.05e-08,0,0
0.013720015,0.013724704,587131699.2,1834148659,0.899,0.014039075,5.06824e-05,300275030,431282494,630898053,2.02e-08,0,0
0.013644631,0.01369839,579574988.8,1829113037,0.896,0.014132995,5.21772e-05,354920760,614401795,682313968,2e-08,0,0
0.013720015,0.013531358,585202892.8,1846737715,0.901,0.013871832,4.99833e-05,363662633,547414033,732639217,2e-08,0,0
0.013493861,0.013570541,584797798.4,1841702093,0.898,0.013771518,4.97112e-05,353620120,523866760,672487645,2.05e-08,0,0
0.014096939,0.014098345,592196403.2,1845059174,0.9,0.014378073,5.5834e-05,351172191,511524458,668728181,2.08e-08,0,0
0.013870785,0.013872139,587505664,1846737715,0.899,0.014269719,5.6991e-05,302594523,607813060,1063559567,1.92e-08,0,0
0.013418477,0.013419846,592374988.8,1851773338,0.899,0.014015561,5.48721e-05,357368897,614263287,756580444,2.1e-08,0,0
0.013569246,0.013564046,595759513.6,1848416256,0.898,0.013995481,5.38029e-05,397077505,717776572,917753191,2.05e-08,0,0
0.013267707,0.013193625,579032678.4,1880111514,0.894,0.013635654,5.54348e-05,356753179,1541842784,1658579593,1.99e-08,0,0
0.014021554,0.014022931,592522035.2,1843380634,0.9,0.014379213,5.0736e-05,370379906,604615190,676056194,2.07e-08,0,0
0.01394617,0.013842678,595699712,1846737715,0.898,0.01400407,5.38732e-05,321615468,717559028,960445055,2.02e-08,0,0
0.01394617,0.013777079,602363494.4,1839184282,0.899,0.014040278,5.05435e-05,320166996,460727051,695111061,2.02e-08,0,0
0.0137954,0.013875373,589579878.4,1851773338,0.899,0.014175539,5.19574e-05,351950413,714807594,923166048,2.01e-08,0,0
0.013720015,0.013721347,589175193.6,1859482829,0.9,0.013805245,5.15667e-05,392442420,625440106,926709807,2.01e-08,0,0
0.013192323,0.013134674,581088460.8,1850816102,0.899,0.013517425,5.27796e-05,376205982,611784113,979058550,1.93e-08,0,0
0.0137954,0.013872109,590760345.6,1844101939,0.898,0.014156052,5.48304e-05,336782154,594256978,813212461,2.02e-08,0,0
0.013569246,0.013495149,589958348.8,1846619750,0.899,0.013756488,5.35606e-05,322387048,505381081,801962284,2e-08,0,0
0.013720015,0.013662352,589670809.6,1856690995,0.899,0.013863292,5.4046e-05,356288140,1021241157,1297010251,1.98e-08,0,1
0.013644631,0.013783551,593239244.8,1859367731,0.9,0.01410822,5.44599e-05,344611808,992777071,1360208629,2.01e-08,0,1
0.013493861,0.013541011,586504601.6,1855008358,0.9,0.013834536,5.11189e-05,348949248,609971904,1220062118,1.97e-08,0,1
0.013720015,0.01357389,604393062.4,1836544410,0.898,0.014045983,5.27749e-05,316807200,511245670,658765618,2.01e-08,0,1
0.014172324,0.014173678,604995174.4,1828151706,0.899,0.014289464,5.15643e-05,282146154,470755151,605153463,2.04e-08,0,1
0.013644631,0.013711475,603010252.8,1835705139,0.901,0.013957392,5.26035e-05,328579877,497074104,611765181,2.01e-08,0,1
0.013720015,0.01361003,598537011.2,1847454925,0.902,0.013944032,5.38936e-05,338690590,581466481,837284509,2.01e-08,0,1
0.013041553,0.013042811,585101721.6,1862600704,0.9,0.013353192,5.12862e-05,438269990,1264362911,1493727656,1.9e-08,0,1
0.013720015,0.013855675,596838400,1992039629,0.9,0.014116012,5.77733e-05,441820782,3111244535,3348185539,1.89e-08,0,1
0.013870785,0.013881979,593768448,1845801779,0.898,0.014148528,5.10557e-05,345267284,556047480,783365801,2.1e-08,0,1
0.013870785,0.013754185,596908851.2,1839926886,0.9,0.013800179,5.17754e-05,309641102,513906115,676687553,2.03e-08,0,1
0.013343092,0.013344409,584647475.2,1845801779,0.899,0.013665462,4.90574e-05,326553698,527165260,752381257,1.97e-08,0,1
0.012589245,0.015663297,584301772.8,2009006899,0.867,0.015227773,6.28247e-05,457196651,2289113447,2744502677,1.77e-08,0,1
0.011760013,0.011761449,589074841.6,1989664358,0.9,0.012500474,5.31949e-05,639337646,3131310938,3364153012,2.08e-08,0,1
0.012966168,0.013052648,605752115.2,1900328960,0.884,0.014438058,5.8507e-05,447336209,910842194,1057308782,1.87e-08,0,1
0.012438476,0.012164694,582979584,1932414157,0.899,0.012792228,5.43538e-05,452384181,1776702022,2004516396,2.08e-08,0,1
0.0137954,0.013721392,602163200,1848042291,0.899,0.014044059,5.3028e-05,302565751,530802879,763100412,2.04e-08,0,1
0.013569246,0.013504893,600457216,1909626061,0.897,0.013451046,5.03307e-05,529989013,1494475297,1656083025,1.94e-08,0,1
0.0137954,0.01403263,588343296,1857048576,0.9,0.014676603,5.5835e-05,356578806,622850887,786392892,1.98e-08,0,1
0.013569246,0.013577221,585609625.6,1865519104,0.893,0.013949159,5.4908e-05,396527705,1045371295,1374206799,2.09e-08,0,1
0.013870785,0.013947516,598128640,1839062221,0.9,0.014173251,4.93317e-05,302547808,502982108,656570132,1.99e-08,0,0
0.0137954,0.013796725,602181632,1844097843,0.898,0.014043822,5.17905e-05,322913332,468439907,670707015,2.08e-08,0,0
0.013116938,0.013042878,594996428.8,1850812006,0.894,0.013308588,5.06339e-05,341719781,566535384,725560911,1.97e-08,0,0
0.013418477,0.013360829,586955571.2,1834865869,0.899,0.013903646,5.13402e-05,300315989,519975609,615510193,1.99e-08,0,0
0.013644631,0.013645941,586795417.6,1846615654,0.899,0.013814517,4.83812e-05,332745480,541484665,692145535,2.03e-08,0,0
0.014096939,0.014098271,593902796.8,1849133466,0.893,0.014170659,4.8747e-05,344781702,562565898,679272829,2.03e-08,0,0
0.014172324,0.014108143,597160755.2,1843258573,0.892,0.014400836,5.1068e-05,331977808,518644347,602663358,2.03e-08,0,0
0.013644631,0.013704913,598880256,1838222950,0.9,0.013826163,4.98303e-05,344087040,544495323,655368800,2e-08,0,0
0.013267707,0.013328035,603872870.4,1834026598,0.898,0.013653459,4.86235e-05,309625895,542263535,663802709,1.98e-08,0,0
0.013418477,0.01356072,596232601.6,1843258573,0.899,0.01388271,4.83129e-05,355614035,562605556,673079550,2e-08,0,0
0.013116938,0.013213258,594521702.4,1850812006,0.896,0.013624082,5.40054e-05,404483109,623489996,665441709,2.02e-08,0,0
