total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0,0,552415232,1623859200,0,0,0,0,0,0,0,0,0
0,0,552415232,1623859200,0,0,0,0,0,0,0,0,0
0,0,552415232,1623859200,0,0,0,0,0,0,0,0,0
0,3e-08,560693248,1625537741,0.113,0.000300939,1.795e-06,809025534,919863088,919863088,4e-10,0,0
0,3e-08,554150707.2,1623623270,0.108,0.000300601,1.7566e-06,495872019,537067612,537067612,4e-10,0,0
0,0,542961664,1623334912,0,0,0,0,0,0,0,0,0
0,3e-08,555124736,1623334912,0.124,0.000300621,1.7566e-06,279935898,312722031,312722031,4e-10,0,0
0,0,553345024,1623334912,0.001,0,0,0,0,0,0,0,0
0,1.425e-07,586266214.4,1803737498,0.554,0.001429119,7.1524e-06,915086750,2606026701,2638175139,1.9e-09,0,1
0,3e-08,553952870.4,1893212160,0.122,0.000300606,1.8502e-06,590261248,621711612,621711612,4e-10,0,0
0,0,531632128,1892294656,0.001,0,0,0,0,0,0,0,0
0,3.75e-08,525725696,1892294656,0.129,0.000375898,2.2742e-06,258830425,268136732,268136732,5e-10,0,0
0,0,521859072,1892294656,0.001,0,0,0,0,0,0,0,0
0,6.75e-08,553912320,1897749709,0.227,0.000677376,4.3096e-06,1078121335,1191283193,1199796491,9e-10,0,0
0,1.35e-07,550164070.4,1892425728,0.459,0.001352771,8.5944e-06,220317039,288861795,350870571,2e-09,0,0
0,2.475e-07,541260185.6,1892504781,0.9,0.002639813,1.59168e-05,281920833,505657354,550742617,3.7e-09,0,0
0,2.7e-07,558633779.2,1900556698,0.898,0.002787195,1.63663e-05,502035751,775911537,804948360,4e-09,0,1
0,2.55e-07,574570905.6,1921275904,0.9,0.002636819,1.59371e-05,804152859,1018319580,1077624291,3.9e-09,0,1
0,2.475e-07,625316659.2,1942650470,0.898,0.002629986,1.5362e-05,1047305648,1319187340,1512127562,3.9e-09,0,1
0,2.475e-07,624236953.6,1957337088,0.897,0.002514184,1.38764e-05,1333130671,1567660349,1655781042,4e-09,0,1
0,2.55e-07,656523673.6,1975302144,0.898,0.002592,1.43436e-05,1593887256,1894464911,1977015639,3.7e-09,0,1
0,2.55e-07,668570419.2,1986841805,0.898,0.002499623,1.43008e-05,1722059134,1904576224,2001671736,3.8e-09,0,1
0,2.625e-07,663354982.4,1986028749,0.899,0.002634616,1.51508e-05,1749375130,1912153051,2075356708,3.7e-09,0,1
0,2.625e-07,655824896,1986868019,0.919,0.002641012,1.45732e-05,1705386115,1870267488,2082781476,4.2e-09,0,1
0,2.7e-07,677962956.8,1981832397,0.899,0.002715521,1.54251e-05,1686328575,1804839853,1917337574,3.8e-09,0,1
0,2.475e-07,667486617.6,1986028749,0.898,0.002492439,1.42068e-05,1789750024,1893418912,1939433028,3.8e-09,0,1
0,2.625e-07,682835968,1987707290,0.897,0.002640238,1.49036e-05,1713860164,1901292964,1990435337,3.9e-09,0,1
0,2.625e-07,692112179.2,1985189478,0.899,0.002556896,1.45629e-05,1621960442,1915931526,2031966128,3.9e-09,0,1
0,2.55e-07,668821094.4,1965046989,0.899,0.002485152,1.41356e-05,1374012541,1689502628,1798319607,3.7e-09,0,1
0,2.7e-07,665547161.6,1947422310,0.897,0.00263999,1.48426e-05,1116069023,1344377777,1400962829,4.1e-09,0,1
0,2.625e-07,632583372.8,1923057664,0.898,0.002562722,1.58002e-05,914606854,1032282830,1079326387,3.9e-09,0,1
0,2.7e-07,615056179.2,1913957581,0.895,0.002633173,1.5046e-05,627952281,788362375,869897164,4e-09,0,1
0,2.7e-07,612627660.8,1901473792,0.894,0.0026323,1.624e-05,379198985,498793104,580625016,4e-09,0,0
0,1.275e-07,597186560,1892320870,0.421,0.001202759,7.794e-06,213138769,271343804,282930682,2e-09,0,0
0,4.5e-08,601306726.4,1892189798,0.147,0.000450908,2.7108e-06,449364106,483546668,485451959,6e-10,0,0
0,0,601870336,1892032512,0,0,0,0,0,0,0,0,0
0,3.75e-08,607392563.2,1891560653,0.124,0.000375904,2.3864e-06,252718380,264106601,264106601,5e-10,0,0
0,0,606355456,1891508224,0,0,0,0,0,0,0,0,0
0,6.75e-08,603960524.8,1899585946,0.248,0.000903325,5.0832e-06,901832203,1024107433,1036995977,9e-10,0,0
0,2.25e-08,594394316.8,1893448909,0.031,8.34e-08,1.164e-07,686277507,744784377,749649074,6e-10,0,0
0,3.75e-08,582441779.2,1891534438,0.093,0.000226337,1.4392e-06,444901602,489522740,489522740,5e-10,0,0
0,3.75e-08,578645606.4,1891508224,0.13,0.00037586,2.2898e-06,236225095,278643954,278643954,5e-10,0,0
0,0,572268544,1891508224,0,0,0,0,0,0,0,0,0
0,6e-08,579273932.8,1897592832,0.233,0.00075314,4.3758e-06,543436242,1002501847,1008633708,1e-09,0,0
0,6.75e-08,588514508.8,1916868608,0.193,2.352e-07,3.54e-07,2066040273,2147034588,2165675677,9e-10,0,1
0,4.5e-08,580802560,1893081088,0.147,0.000451052,2.7186e-06,444538839,486494319,488860652,6e-10,0,0
0,3e-08,576665190.4,1893081088,0.102,0.000300667,2.0866e-06,241664379,266803343,266803343,4e-10,0,0
0,0,575770624,1893081088,0,4.2e-09,4.2e-09,0,0,0,0,0,0
0,3e-08,584762982.4,1898195354,0.132,0.000677082,4.1917e-06,434350741,470063339,470063339,4e-10,0,0
0,0,573489152,1892818944,0,0,0,1131539153,1208292873,1208292873,5e-10,0,0
0,2.625e-07,592682598.4,1891822797,0.892,0.002630624,1.5935e-05,242111280,270713845,311930359,3.7e-09,0,0
0,2.625e-07,592848896,1891508224,0.894,0.002569693,1.56566e-05,483328839,553704369,561319997,3.8e-09,0,0
0,2.775e-07,618409984,1909710029,0.895,0.002787636,1.67686e-05,698906283,782726030,812003737,3.9e-09,0,1
0,2.55e-07,619455692.8,1931976294,0.898,0.002494729,1.4755e-05,988066685,1087055304,1105262613,3.8e-09,0,1
0,2.55e-07,632249139.2,1951777178,0.898,0.002631683,1.50124e-05,1284550378,1403065092,1477714963,3.8e-09,0,1
0,2.55e-07,662677913.6,1969637376,0.898,0.002561566,1.48629e-05,1474988260,1598398401,1618350693,3.8e-09,0,1
0,2.55e-07,670081843.2,1986894234,0.899,0.0024938,1.35946e-05,1721940434,1919310349,1987180719,3.7e-09,0,1
0,2.55e-07,674530918.4,1988546560,0.899,0.002570704,1.41951e-05,1804380537,1973242209,2093048104,3.8e-09,0,1
0,2.625e-07,644899225.6,1986868019,0.898,0.002641381,1.4873e-05,1729267084,1896076491,2099950806,3.9e-09,0,1
0,2.625e-07,720562585.6,1987707290,0.897,0.002636067,1.55521e-05,1709966970,1892548056,1997935401,3.7e-09,0,1
0,2.55e-07,704378470.4,1988546560,0.899,0.002605218,1.39958e-05,1765997000,1916859474,2020405658,4.1e-09,0,1
0,2.775e-07,683465932.8,1998264320,0.899,0.002736456,1.61199e-05,1728238404,1843039441,1930620996,3.8e-09,0,1
0,2.7e-07,694565683.2,2000957850,0.898,0.002671113,1.40532e-05,1734492959,1928289354,2079497918,3.9e-09,0,1
0,2.625e-07,668444672,1982493901,0.898,0.00263969,1.48045e-05,1515811507,1711830328,1735891572,3.8e-09,0,1
0,2.775e-07,683779686.4,1968121446,0.897,0.002714956,1.54891e-05,1210375151,1386144398,1506723343,4.2e-09,0,1
0,2.85e-07,675091660.8,1952726221,0.896,0.002791097,1.62558e-05,996361396,1117416108,1275811811,3.8e-09,0,1
0,2.625e-07,653571276.8,1933371392,0.893,0.002563412,1.54344e-05,770216990,980311691,1078206494,4.1e-09,0,1
0,2.55e-07,655688089.6,1924218470,0.895,0.002556816,1.50478e-05,495791579,653660217,817266693,3.8e-09,0,1
0,2.325e-07,641190707.2,1906620826,0.896,0.002330942,1.47418e-05,290139741,395596724,494997813,3.5e-09,0,0
0,0,619470848,1904758784,0,0,0,282652780,283571323,283571323,3e-10,0,0
0,4.5e-08,626302566.4,1905598054,0.12,0.000301339,1.8524e-06,484009672,506946983,507169966,6e-10,0,0
0,3.75e-08,623574220.8,1904758784,0.122,0.000375907,2.4218e-06,215483001,261032736,261032736,5e-10,0,0
0,0,622649344,1904758784,0,4.2e-09,4.2e-09,0,0,0,0,0,0
0,6.75e-08,631829299.2,1911735091,0.228,0.000676724,3.8244e-06,882639056,1081503732,1081557326,9e-10,0,0
0,4.5e-08,635317452.8,1906961613,0.148,0.000452146,2.634e-06,667992145,716772236,720446825,6e-10,0,0
0,4.5e-08,627464601.6,1905204429,0.144,0.000451897,2.6922e-06,460383174,471688299,472664112,6e-10,0,0
0,0,628006912,1905020928,0,0,0,0,0,0,0,0,0
0,3e-08,611021619.2,1904837427,0.106,0.000300619,1.84e-06,250438689,271248091,271248091,4e-10,0,0
0,0,605544448,1904758784,0,0,0,0,0,0,0,0,0
0,1.35e-07,644690329.6,1935391130,0.456,0.001354636,7.3608e-06,1483282731,2139665186,2173116664,1.8e-09,0,1
0,3e-08,611614310.4,1906462720,0.107,0.000300667,1.6774e-06,494348482,506911650,506911650,4e-10,0,0
0,0,604766208,1906069504,0,0,0,0,0,0,0,0,0
0,3.75e-08,605424025.6,1906069504,0.125,0.000376517,2.3876e-06,218951921,268355209,268355209,5e-10,0,0
0,0,604766208,1906069504,0.001,0,0,0,0,0,0,0,0
0,7.5e-08,624729702.4,1908482458,0.262,0.000752438,4.6581e-06,722587311,762093444,765876585,1e-09,0,0
0,1.125e-07,628953088,1905571430,0.38,0.001202603,7.583e-06,232222769,257333416,280086173,1.6e-09,0,0
0,2.55e-07,634780057.6,1905020928,0.898,0.002632027,1.60134e-05,270816649,540760514,580959401,3.8e-09,0,0
0,2.55e-07,650329702.4,1913938330,0.897,0.002633844,1.52382e-05,503048395,781298980,815600059,3.8e-09,0,1
0,2.7e-07,658130124.8,1935234662,0.897,0.002786493,1.62536e-05,758629177,1026491517,1089911038,3.8e-09,0,1
0,2.625e-07,653385728,1952491520,0.898,0.002713429,1.56806e-05,1012504077,1238124047,1425937124,3.9e-09,0,1
0,2.625e-07,682254336,1969643520,0.907,0.002715068,1.58812e-05,1273099111,1571852357,1601265785,3.9e-09,0,1
0,2.475e-07,670732697.6,1988421632,0.898,0.002566991,1.43516e-05,1526357807,1756964178,1882714932,3.9e-09,0,1
0,2.55e-07,665666355.2,2000957850,0.898,0.002634299,1.4692e-05,1712964376,1940606784,2050761218,3.9e-09,0,1
0,2.625e-07,702121984,1998492467,0.909,0.002639115,1.485e-05,1794638278,1978615272,2187186901,3.8e-09,0,1
0,2.625e-07,695462707.2,2001797120,0.896,0.00263896,1.46012e-05,1780050336,1953507886,2110144361,3.8e-09,0,1
0,2.475e-07,708767334.4,2000118579,0.899,0.002555248,1.38228e-05,1704312278,1817376101,1879811844,3.7e-09,0,1
0,2.625e-07,677501747.2,1996787712,0.897,0.002643452,1.39646e-05,1739983910,1861487421,2090288803,4e-09,0,1
0,2.475e-07,671827558.4,1998148813,0.899,0.002563944,1.43952e-05,1719300771,1884816933,2060511604,3.9e-09,0,1
0,2.55e-07,676938547.2,1982708531,0.899,0.00242394,1.38794e-05,1797876089,1955863731,2069348274,3.7e-09,0,1
0,2.55e-07,663335321.6,1970119475,0.898,0.002486745,1.37894e-05,1492472376,1609465315,1779117716,3.8e-09,0,1
0,2.7e-07,617198796.8,1949505126,0.896,0.002572535,1.44573e-05,1193531203,1373564587,1475986783,4e-09,0,1
0,2.625e-07,607188992,1932326502,0.898,0.002630233,1.53522e-05,904815722,1096112512,1101829162,4e-09,0,1
0,2.625e-07,596441907.2,1915200717,0.896,0.002559548,1.49524e-05,687247286,798361878,891651112,3.8e-09,0,1
0,2.625e-07,584910848,1903425126,0.895,0.002544652,1.50467e-05,481729217,551423923,568074496,3.9e-09,0,0
0,1.5e-07,569409945.6,1892855808,0.501,0.001428367,9.0066e-06,236655771,284052608,303631262,2.4e-09,0,0
0,3e-08,569748684.8,1892855808,0.109,0.000300569,1.8105e-06,494813282,551584122,551584122,4e-10,0,0
0,0,565882880,1892855808,0,4.2e-09,4.2e-09,0,0,0,0,0,0
0,3e-08,572257075.2,1892226662,0.106,0.000300536,1.8633e-06,250514545,274525268,274525268,4e-10,0,0
