total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.000674247,0.000674312,535228416,3166883840,0.099,0.001998706,7.395e-06,394096081,496261396,691220399,0,0,0
0.004569894,0.004570348,535156736,3134991565,0.739,0.004559631,1.67356e-05,317317018,493360743,688150140,5.6e-09,0,0
0.006442802,0.006443407,535418470.4,3203811738,0.871,0.006559322,2.34339e-05,485711882,593774779,692948979,9.6e-09,0,0
0.006292969,0.006300012,535527424,3240765850,0.77,0.006532688,2.26463e-05,509295332,707656694,805071661,6.9e-09,0,0
0.004345145,0.004345736,563675955.2,3512838144,0.729,0.004434899,1.58921e-05,2002116624,2512702363,3421361860,9.4e-09,0,1
0.005918388,0.005918993,571431321.6,3183785574,0.869,0.005993575,2.14028e-05,417118911,682071438,779502553,8.4e-09,0,0
0.002247489,0.002247705,571346534.4,3121679565,0.62,0.002268473,8.601e-06,383368838,459392777,485690404,3.8e-09,0,0
0.004719727,0.004720195,571341619.2,3150214758,0.797,0.004748426,1.75974e-05,314747166,416364628,583709118,6.7e-09,0,0
0.002472238,0.002472476,571265024,3125036646,0.461,0.002498634,8.9802e-06,305543573,496791337,575388749,3.5e-09,0,0
0.003595982,0.003596314,571272396.8,3132590080,0.899,0.003637613,1.35098e-05,302080380,491269266,612149081,5.3e-09,0,0
0.00606822,0.006180188,571298611.2,3185464115,0.898,0.006314703,2.27994e-05,402157318,596097010,690744992,8.9e-09,0,0
0.006967216,0.00704278,571577548.8,3259319910,0.9,0.00714785,2.3151e-05,596892975,790973469,974894210,1e-08,0,0
0.006442802,0.006384433,573694771.2,3340729139,0.9,0.006551408,2.20338e-05,896741071,1138690157,1295700616,9.1e-09,0,1
0.006367886,0.006296395,580354867.2,3445637939,0.899,0.006374038,2.04637e-05,1194020070,1392559920,1964116134,9.5e-09,0,1
0.006143137,0.006137151,599064985.6,3499351245,0.897,0.006114939,1.93779e-05,1499599640,1890469108,2118989190,8.5e-09,0,1
0.006218053,0.006218643,621307904,3657973350,0.899,0.006353649,1.92137e-05,1721693167,2102648380,2402559179,9.3e-09,0,1
0.005618723,0.00561927,629464678.4,3619366912,0.898,0.005765347,1.87467e-05,1903873129,2219424885,2804318245,8.9e-09,0,1
0.005543806,0.005684782,640440320,3645170483,0.899,0.005919806,1.85075e-05,1987736092,2436489228,2808332286,8.2e-09,0,1
0.00546889,0.005485381,648997273.6,3640670618,0.897,0.005654893,1.70064e-05,2085664333,2519867783,3168827626,8.2e-09,0,1
0.005768555,0.005821493,659798016,3604581990,0.898,0.005730465,1.77651e-05,2109997848,2476800323,2654864681,8.1e-09,0,1
0.00546889,0.005541488,662693068.8,3645011968,0.9,0.005656154,1.69419e-05,2118868681,2580230834,2850945682,8.3e-09,0,1
0.005393974,0.00545345,664644403.2,3641751552,0.899,0.005570036,1.77818e-05,2074755782,2480987416,2923725715,8.6e-09,0,1
0.005543806,0.005403926,670812160,3573770650,0.898,0.005527307,1.71402e-05,1877294265,2304878621,2501924998,8.6e-09,0,1
0.00606822,0.006068818,676758732.8,3488165069,0.899,0.006130949,1.91927e-05,1384410316,1696757767,2012751925,9.4e-09,0,1
0.005843471,0.005804772,678388121.6,3391648973,0.899,0.005911213,1.794e-05,1186450850,1479079691,1599514242,9e-09,0,1
0.006367886,0.006368534,678561792,3309400474,0.899,0.006538674,2.12802e-05,790311535,1153282780,1405898342,1e-08,0,1
0.006517718,0.006577347,678496665.6,3255687168,0.9,0.006682521,2.26312e-05,588214580,699491586,841907192,1.01e-08,0,0
0.005543806,0.005544346,678337740.8,3165885235,0.901,0.005544015,2.01644e-05,398662891,507401121,653665250,8.3e-09,0,0
0.00202274,0.002022949,678281625.6,3123082445,0.636,0.002040839,7.9178e-06,299306617,402816832,416575352,2.9e-09,0,0
0.00344615,0.003446445,678286950.4,3147421286,0.709,0.003482968,1.2339e-05,356598972,490378932,519330382,5.1e-09,0,0
0.003820731,0.003821135,678255820.8,3158331802,0.778,0.003865139,1.44115e-05,399836060,589258166,674408126,6e-09,0,0
0.006592634,0.006593254,678533120,3213723648,0.869,0.006653523,2.27836e-05,493876565,606231391,705104244,9.8e-09,0,0
0.005843471,0.005837422,678474956.8,3217080730,0.769,0.006271929,2.06453e-05,516665326,723527390,1572607851,7.4e-09,0,0
0.004345145,0.004286749,686381465.6,3524253696,0.758,0.00435692,1.4904e-05,1954448316,2781512779,3149563119,8.6e-09,0,1
0.005693639,0.005694208,691250790.4,3221277082,0.889,0.005677134,1.9201e-05,503939144,698584171,970798761,8.1e-09,0,0
0.002397322,0.002397552,691256115.2,3126439526,0.645,0.00241854,9.0098e-06,349280338,413400760,592353576,3.6e-09,0,0
0.005019392,0.005019875,681174630.4,3154135450,0.838,0.004911199,1.78921e-05,304301752,488420396,587787511,7.1e-09,0,0
0.002397322,0.002397552,678612582.4,3129796608,0.468,0.002423837,8.9558e-06,386140468,484381595,583424275,3.2e-09,0,0
0.003670899,0.003671244,678644531.2,3135671501,0.901,0.003734661,1.42012e-05,303036435,480736754,500798914,5.5e-09,0,0
0.005993304,0.005993851,678622822.4,3187706266,0.899,0.006066798,2.09529e-05,411726088,585628636,697235411,8.5e-09,0,0
0.006442802,0.006443414,679534182.4,3254847898,0.898,0.00656131,2.12398e-05,613209919,810702337,1017401157,9.5e-09,0,0
0.006367886,0.006368454,681566617.6,3359756698,0.898,0.006445492,1.9798e-05,897745431,1212652521,1417870308,9e-09,0,1
0.005993304,0.005993866,682530406.4,3430255411,0.9,0.00611979,1.92197e-05,1241692321,1515495175,1795953846,8.4e-09,0,1
0.005993304,0.00599388,684734873.6,3525355110,0.9,0.006192883,1.83071e-05,1603511280,1894897912,2093743088,8.5e-09,0,1
0.005768555,0.00584404,688563404.8,3634128896,0.899,0.006119792,1.78622e-05,1881584525,2278065311,2689379681,8.5e-09,0,1
0.00546889,0.005469416,694234316.8,3654320538,0.899,0.005613624,1.77795e-05,2107358562,2572463243,2858919335,8.3e-09,0,1
0.005319057,0.005503041,696312217.6,3645927834,0.899,0.00565814,1.69454e-05,2100627791,2526299109,2910410348,8.3e-09,0,1
