total_disk_read_throughput,total_disk_write_throughput,rss,vsize,cpu_usage,rx_bytes_per_ns,tx_bytes_per_ns,latency_p50,latency_p90,latency_p99,request_throughput,errors_per_ns,Normal/Attack
0.013569246,0.013623027,601537331.2,1851651277,0.887,0.013934755,5.45E-05,383472183,650655759,697078416,1.26E-08,0,0
0.013644631,0.013645955,598746726.4,1840740762,0.872,0.013936846,5.00E-05,357182695,574129492,681905395,1.99E-08,0,0
0.014021554,0.014022916,598743449.6,1844937114,0.899,0.014159075,5.30E-05,365950811,596681609,676201680,1.99E-08,0,0
0.0137954,0.013737744,600181145.6,1843258573,0.898,0.014013814,5.10E-05,367788889,578982458,672849200,2.00E-08,0,0
0.013343092,0.013344468,588411289.6,1836544410,0.899,0.013618645,4.78E-05,358206212,532460746,634616892,2.02E-08,0,0
0.014323093,0.014324425,597281177.6,1849133466,0.899,0.014310388,5.13E-05,385048115,645614937,763668757,2.01E-08,0,0
0.013644631,0.013616546,594883379.2,1847454925,0.898,0.013864973,5.00E-05,330875524,602503723,703435465,2.09E-08,0,0
0.013569246,0.013357583,593691443.2,1834865869,0.895,0.013662727,4.84E-05,349307332,495756712,683459189,1.95E-08,0,0
0.013192323,0.013193677,592019456,1844097843,0.895,0.013474304,5.11E-05,355549466,562414892,704136927,1.98E-08,0,0
0.014247708,0.014249033,589094912,1841580032,0.9,0.014251934,5.43E-05,422062275,642737611,710228200,2.10E-08,0,0
0.013267707,0.013193699,591597977.6,1849133466,0.898,0.013692856,4.94E-05,382826747,646185609,772925955,1.95E-08,0,0
0.013720015,0.01364597,601203916.8,1839062221,0.891,0.013866688,4.86E-05,357336905,631811790,706443408,1.98E-08,0,0
0.013720015,0.01372131,596733132.8,1841580032,0.89,0.013783133,4.85E-05,341825044,573151498,680849692,2.03E-08,0,0
0.011609244,0.011610413,595143475.2,1837383680,0.785,0.011962991,4.42E-05,355654585,644950369,1220895785,1.71E-08,0,0
0.004070774,0.004071233,605875404.8,2395558298,0.895,0.004229185,1.74E-05,872656434,1325972401,1610941687,6.50E-09,0,1
0.004598467,0.004592365,609977139.2,2400593920,0.898,0.004747046,1.76E-05,865259499,1895676306,2180578793,6.70E-09,0,1
0.004146159,0.004146588,603404697.6,2395558298,0.899,0.004287137,1.56E-05,1069566552,1703245471,2044109408,6.10E-09,0,1
